,place_id,reviews 2024,rev_prc,name,reviews,price_range,main_category,categories,query,latitude,longitude,category
1678,ChIJO2LdoMIJxkcROndljaXYKGg,103,0.005646001205942,Anne&Max Amsterdam Oostenburg,170,$$$$$$$,Koffiebar,"[""Koffiebar"",""Ontbijtrestaurant"",""Lunchrestaurant""]",cafes in dapperbuurt,52.3689535,4.922007499999999,Dining & Cafes
1679,ChIJXzfFbKMJxkcR6qMIzfcpN0U,103,0.005646001205942,Cafe de Druif,483,$$$$$$$,Cafe,"[""Cafe""]",bars in oosterparkbuurt,52.3700809,4.9106455,Dining & Cafes
1680,ChIJMeqInsEJxkcRZzT04H81uZE,103,0.005646001205942,Begijnhofkapel,737,,Historische plaats,"[""Historische plaats"",""Katholieke kerk"",""Toeristische attractie""]",tourist attractions in de pijp,52.3693046,4.8895916,Cultural & Historic
1681,ChIJO7i3XMAJxkcRL36dP9jWCu8,102,0.0055911856602532,Allard Pierson,714,,Museum,"[""Museum"",""Bibliotheek"",""Toeristische attractie"",""Universiteit""]",tourist attractions in negen straatjes,52.3687868,4.8930188,Cultural & Historic
1682,ChIJayzHH8kJxkcROep7kb6lWZ8,102,0.0055911856602532,West-Indisch Huis,241,,Evenementenlocatie,"[""Evenementenlocatie"",""Evenementenmanagementbedrijf"",""Trouwkapel"",""Huwelijksservice""]",event venues in negen straatjes,52.3801404,4.892013599999999,Event venue
1683,ChIJJ2BVT8cJxkcRgVjla2Az_KE,102,0.0055911856602532,Bar The Tailor,542,,Cocktailbar,"[""Cocktailbar""]",bars in 9 straatjes,52.372646,4.894815,Dining & Cafes
1684,ChIJx11JNLgJxkcRQjL4_mmO9ZM,102,0.0055911856602532,Hotel Luxer,942,,Hotel,"[""Hotel""]",hotels in de wallen,52.3760297,4.8992235,Hotel
1685,ChIJmRjQxI4JxkcRRrRPjGBKjvU,102,0.0055911856602532,BoulesBitesBar Amsterdam,182,$$$$$$$,Bar,"[""Bar"",""Bar & Grill"",""Cocktailbar"",""Restaurant""]",bars in buikslotermeerplein,52.4011001,4.9345316,Dining & Cafes
1686,ChIJDRWyDsQJxkcRVFbnJ7BMxHc,102,0.0055911856602532,Pad Thai Zeedijk,674,$$$$$$$,Restaurant,"[""Restaurant"",""Thais restaurant""]",restaurants in nieuwmarkt,52.3735055,4.9003134,Dining & Cafes
1687,ChIJ-4CqEQAJxkcR-7Teky84yoo,102,0.0055911856602532,cafe wu,137,,Chinees restaurant,"[""Chinees restaurant"",""Aziatisch restaurant""]",cafes in dapperbuurt,52.3653609,4.9261956,Dining & Cafes
1688,ChIJ2-JSygjixUcRTXaq2UZJZCY,102,0.0055911856602532,Toasty Lunchroom,580,$$$$$$$,Ontbijtrestaurant,"[""Ontbijtrestaurant"",""Koffiebar"",""Snackbar"",""Smoothiewinkel"",""Afhaalrestaurant""]",cafes in vondelpark,52.3588368,4.860301199999999,Dining & Cafes
1689,ChIJcweGNHEJxkcRMqkzp5WZoKw,102,0.0055911856602532,Baking Lab Amsterdam,392,$$$$$$,Bakkerij,"[""Bakkerij"",""Bakkersbenodigdheden"",""Ontbijtrestaurant"",""Koffiehuis"",""Delicatessenwinkel"",""Kookschool"",""Health Food-restaurant"",""Laboratorium"",""Broodjeswinkel"",""Veganistisch restaurant"",""Vegetarisch restaurant""]",cafes in dapperbuurt,52.3584644,4.9265973,Dining & Cafes
1690,ChIJt18aNd0JxkcRHaAyLgQ5y-8,102,0.0055911856602532,Festina Lente,647,$$$$$$$,Koffiehuis,"[""Koffiehuis"",""Gastropub""]",bars in de jordaan,52.368653,4.881389599999999,Dining & Cafes
1691,ChIJ6bXTQP0JxkcRsqdsJ_Yxqbo,102,0.0055911856602532,Deguelle Patisserie,141,$$$$$$,Patisserie,"[""Patisserie""]",stores in oosterparkbuurt,52.3568872,4.9133518,Dining & Cafes
1692,ChIJp_0758AJxkcRsKVDlU6iNm0,102,0.0055911856602532,OZO Hotels Cordial Amsterdam,844,,Hotel,"[""Hotel""]",hotels in negen straatjes,52.3707111,4.8923821,Hotel
1693,ChIJsaFM7MYJxkcRr612WDSdtGY,102,0.0055911856602532,Melly's Cookies Bar,592,$$$$$$,Koekjeswinkel,"[""Koekjeswinkel"",""Bakkerij"",""Taartenwinkel"",""Koffiebar"",""Banketbakker"",""Patisserie"",""Cafe""]",bars in 9 straatjes,52.3740056,4.891257599999999,Shopping
1694,ChIJxVkgjTEJxkcRwbzpNHjbqSs,102,0.0055911856602532,Wild & The Moon,224,$$$$$$$,Glutenvrij restaurant,"[""Glutenvrij restaurant"",""Biologisch restaurant"",""Veganistisch restaurant""]",restaurants in de pijp,52.3531857,4.9024114,Dining & Cafes
1695,ChIJcbZEiMMJxkcRL2AS-OrE5Mk,102,0.0055911856602532,Quattro Gatti - Ristorante e Pasticceria,562,$$$$$$$,Italiaans restaurant,"[""Italiaans restaurant"",""Koffiehuis"",""Banketbakker""]",restaurants in negen straatjes,52.372239,4.886544,Dining & Cafes
1696,ChIJjYXCxfoJxkcRtRgz7wObFVg,102,0.0055911856602532,Cafe Welling,421,$$$$$$$,Cafe,"[""Cafe""]",bars in museumkwartier,52.3559894,4.8772554,Dining & Cafes
1697,ChIJ22b14doJxkcRFQHegtdAp54,102,0.0055911856602532,Cafe De Nieuwe Lelie,574,$$$$$$$,Cafe,"[""Cafe""]",bars in de jordaan,52.375233,4.880817,Dining & Cafes
1698,ChIJpdvTnHAJxkcRDv8lCvB8ohM,101,0.0055363701145644,Cafe MOJO Amsterdam,658,$$$$$$$,Restaurant,"[""Restaurant""]",restaurants in dapperbuurt,52.3547992,4.928054299999999,Dining & Cafes
1699,ChIJDQ5ZN9QJxkcR_i8E6oMd7ng,101,0.0055363701145644,Cafe Restaurant Piet de Gruyter,467,$$$$$$$,Cafe,"[""Cafe"",""Restaurant""]",bars in haarlemmerbuurt,52.384578,4.875246,Dining & Cafes
1700,ChIJRbeqH8gJxkcRyKux8UOs-WY,101,0.0055363701145644,A-Train Hotel,827,,Hotel,"[""Hotel""]",hotels in haarlemmerbuurt,52.3784524,4.8963485,Hotel
1701,ChIJ-adWrQ3jxUcRyTEKdNwDDhw,101,0.0055363701145644,coffeecompany,223,$$$$$$,Koffiebar,"[""Koffiebar""]",cafes in sloterdijk,52.3782894,4.8463279,Dining & Cafes
1702,ChIJC87AJskJxkcRrDyr-3LnAsw,101,0.0055363701145644,Steakhouse San Pedro,891,$$$$$$$,Restaurant,"[""Restaurant""]",restaurants in haarlemmerbuurt,52.3803368,4.8913479,Dining & Cafes
1703,ChIJOynuceEJxkcRx6D0xVq7Wt4,101,0.0055363701145644,Sinck,242,,Restaurant,"[""Restaurant"",""Wijnbar""]",bars in de jordaan,52.3662698,4.8822698,Dining & Cafes
1704,ChIJfT1HmaMJxkcRqgsC63JhgPg,101,0.0055363701145644,A Tavola,422,$$,Italiaans restaurant,"[""Italiaans restaurant""]",restaurants in buikslotermeerplein,52.3702139,4.912312,Dining & Cafes
1705,ChIJcY-EVBbjxUcR2lFtVkyrnUk,101,0.0055363701145644,ARTISANI,528,$$$$$$$,Amerikaans restaurant,"[""Amerikaans restaurant""]",bars in osdorpplein,52.3586303,4.8010907,Dining & Cafes
1706,ChIJxdllY5UJxkcRa1CNEmwh3oE,101,0.0055363701145644,Heck's Amsterdam,925,$$,Gastropub,"[""Gastropub"",""Restaurant""]",bars in rembrandtplein,52.3664209,4.8964268,Dining & Cafes
1707,ChIJVzujjaAJxkcRtNKqQ8TtVIU,101,0.0055363701145644,SOIL Vegan Cafe - EAST,172,$$$$$$$,Veganistisch restaurant,"[""Veganistisch restaurant"",""Bar"",""Koffiehuis"",""Lunchrestaurant"",""Restaurant"",""Vegetarisch restaurant""]",bars in 9 straatjes,52.363477,4.9333874,Dining & Cafes
1708,ChIJb3qXmbkJxkcR55GL19Kef-k,101,0.0055363701145644,Coffeeshop Het Gelderse,482,,Cannabiswinkel,"[""Cannabiswinkel""]",coffeeshops in buikslotermeerplein,52.3750182,4.9013088,Cannabisshop
1710,ChIJ0xNxqcUJxkcRZdRqqtusbFw,101,0.0055363701145644,Cafe Brandon,484,$$$$$$,Bar,"[""Bar""]",bars in de jordaan,52.3754448,4.8864583,Dining & Cafes
1711,ChIJcXOQ1-AJxkcRYXU9gnANTGc,101,0.0055363701145644,Grand Hotel Downtown Amsterdam,726,,Hotel,"[""Hotel""]",hotels in museumkwartier,52.3652349,4.8733267,Hotel
1712,ChIJe2U9d98JxkcRLMSwCLUsQyM,101,0.0055363701145644,Grillroom Shoarma Mesut,572,$$$$$$$,Turks restaurant,"[""Turks restaurant"",""Maaltijdbezorging"",""Afhaalrestaurant""]",restaurants in sloterdijk,52.3706379,4.8696589,Dining & Cafes
1713,ChIJ6YHIAnXixUcRHsdvabPIHNo,100,0.0054815545688757,Cafe Thuys,588,$$,Bar,"[""Bar"",""Koffiehuis""]",cafes in sloterdijk,52.3699061,4.8653762,Dining & Cafes
1714,ChIJg6jQJ__hxUcRiS_dzyxssdo,100,0.0054815545688757,Jack Dish,593,$$$$$$$,Restaurant,"[""Restaurant"",""Bar"",""Koffiehuis""]",bars in zuid,52.3444526,4.8584137,Dining & Cafes
1715,ChIJ_blf4dMJxkcR3OM3G0o7qLU,100,0.0054815545688757,Restaurant Queen of Sheba,390,$$$$$$$,Ethiopisch restaurant,"[""Ethiopisch restaurant"",""Oost-Afrikaans restaurant""]",restaurants in haarlemmerbuurt,52.3836483,4.8789792,Dining & Cafes
1716,ChIJTyA3pjUJxkcRi_eyi3o3IuE,100,0.0054815545688757,CatuaBar Amsterdam,225,,Restaurant,"[""Restaurant"",""Braziliaans restaurant"",""Cocktailbar"",""Zuid-Afrikaans restaurant"",""Tapasbar"",""Tapas restaurant"",""Wijnbar""]",bars in oosterparkbuurt,52.3592692,4.9139592,Dining & Cafes
1718,ChIJmUTxWAoJxkcRda5qs7-VcMM,100,0.0054815545688757,YAYS Amsterdam Maritime by Numa,803,,Hotel,"[""Hotel"",""Vakantieappartement""]",hotels in indische buurt,52.3683392,4.9236964,Hotel
1719,ChIJ33lycOYJxkcRjLebyXMgDlQ,100,0.0054815545688757,Hotel Roemer,676,,Hotel,"[""Hotel""]",hotels in bijlmer arena,52.3617901,4.8779832,Hotel
1720,ChIJ71EuEZcJxkcRpfvkS9Qm_sc,100,0.0054815545688757,Gollem Aan Het Water,434,$$$$$$$,Biertuin,"[""Biertuin"",""Bar""]",bars in oosterparkbuurt,52.3680955,4.9164407,Green Recreation
1721,ChIJ26VyfwALxkcRjovqORB6c_E,100,0.0054815545688757,Little Chinatown,472,$$$$$$$,Restaurant,"[""Restaurant"",""Chinees afhaalrestaurant"",""Chinees bezorgrestaurant"",""Wokrestaurant""]",restaurants in bijlmer arena,52.3134562,4.9509169,Dining & Cafes
1722,ChIJ09FkufEJxkcRrX1pOBxxImQ,100,0.0054815545688757,Hotel Washington,615,,Hotel,"[""Hotel""]",hotels in bijlmer arena,52.3549102,4.883563,Hotel
1723,ChIJ8-1lR40JxkcRBPF8pL1m8qc,99,0.0054267390231869,Alberto Pozzetto,382,,Italiaanse kruidenierswinkel,"[""Italiaanse kruidenierswinkel"",""Italiaans restaurant"",""Restaurant""]",supermarkets in vondelpark,52.3548093,4.8935685,Shopping
1724,ChIJ5bqqUl0IxkcRH1yzSdHNYWI,99,0.0054267390231869,Erva Cafe & Restaurant B.V.,476,$$$$$$$,Turks restaurant,"[""Turks restaurant"",""Ontbijtrestaurant""]",restaurants in buikslotermeerplein,52.4078383,4.9170002,Dining & Cafes
1725,ChIJMzqLEIsJxkcRTBXw6KN7hYM,99,0.0054267390231869,Yamazato Restaurant,653,$$$$$$,Japans restaurant,"[""Japans restaurant"",""Kaiseki-restaurant""]",restaurants in de pijp,52.3486045,4.8941121,Dining & Cafes
1726,ChIJbxg6WegJxkcRTZImZTfQbbY,99,0.0054267390231869,BAIRES Empanadas,263,$$$$$$,Argentijns restaurant,"[""Argentijns restaurant""]",bars in oud-oost,52.359742,4.9252275,Dining & Cafes
1727,ChIJ5ZGwJsYJxkcR02JefqKfEyM,99,0.0054267390231869,Stubbe's Haring,1191,$$$$$$,Restaurant,"[""Restaurant""]",restaurants in haarlemmerbuurt,52.3790908,4.894222,Dining & Cafes
1728,ChIJH-_zfFIJxkcReSrASMY4vvg,99,0.0054267390231869,Pizza Beppe De Pijp,238,$$$$$$$,Pizzeria,"[""Pizzeria"",""Italiaans restaurant"",""Pizza aan huis"",""Afhaalpizza"",""Restaurant""]",restaurants in de pijp,52.3560818,4.9005059,Dining & Cafes
1729,ChIJC9x_EwAJxkcRjs96P1l8JV8,99,0.0054267390231869,Garage Noord,368,$$,Club,"[""Club"",""Bar"",""Restaurant""]",night clubs in amsterdam,52.3855729,4.9257197,Entertainment & Nightlife
1730,ChIJU7U-rpQJxkcR2IsmDXjZIr0,99,0.0054267390231869,Prinsengracht Hotel Amsterdam,559,,Hotel,"[""Hotel""]",hotels in dapperbuurt,52.3620556,4.8945248,Hotel
1731,ChIJv_AWY84JxkcRKXiMh0aa1H8,99,0.0054267390231869,Small World Catering,454,$$$$$$$,Restaurant,"[""Restaurant"",""Brunchrestaurant"",""Koffiehuis"",""Koffiewinkel"",""Smoothiewinkel"",""Lunchrestaurant""]",cafes in haarlemmerbuurt,52.382265,4.8870355,Dining & Cafes
1732,ChIJO2OlCg8JxkcRTgC_6JX0nJI,99,0.0054267390231869,Bar Bacan,230,$$$$$$$,Cocktailbar,"[""Cocktailbar""]",bars in wallengebied,52.3660593,4.8941785,Dining & Cafes
1734,ChIJRzafmNvjxUcRMqm4zQ_pSDs,99,0.0054267390231869,Warung Spang Makandra 2,802,$$$$$$$,Restaurant,"[""Restaurant""]",bars in osdorpplein,52.3569847,4.7949816,Dining & Cafes
1735,ChIJV4Bv-owJxkcRpR_rCAZRvms,99,0.0054267390231869,Hayran Shoarma,424,$$$$$$$,Turks restaurant,"[""Turks restaurant"",""Italiaans restaurant"",""Pizzeria"",""Restaurant""]",restaurants in oosterparkbuurt,52.3534628,4.9173202,Dining & Cafes
1736,ChIJ72kOEsLjxUcRNkgL3DFX2Vc,98,0.0053719234774982,Local Flavour,357,$$$$$$$,Restaurant,"[""Restaurant"",""Bar"",""Koffiebranders""]",bars in sloterdijk,52.3879257,4.8355573,Dining & Cafes
1737,ChIJq6pdzAnixUcRVbQoBMtOO5I,98,0.0053719234774982,OT301,502,,Cultureel centrum,"[""Cultureel centrum""]",night clubs in amsterdam,52.3600834,4.8656877,Cultural & Historic
1738,ChIJ00Zy28cJxkcRXY8bedkVJNA,98,0.0053719234774982,English Pub London Bridge Amsterdam,755,$$$$$$$,Cafe,"[""Cafe"",""Restaurant""]",bars in haarlemmerbuurt,52.3768565,4.8942133,Dining & Cafes
1739,ChIJf_NGAu8JxkcRcGxTdRVwyDw,98,0.0053719234774982,Royal Coster Diamonds,700,,Juwelier,"[""Juwelier"",""Diamanthandelaar"",""Toeristische attractie""]",stores in museumkwartier,52.3595968,4.8831831,Shopping
1740,ChIJBQpDcYUJxkcRtngw_4Rien8,98,0.0053719234774982,o bistro,298,,Frans restaurant,"[""Frans restaurant""]",restaurants in de jordaan,52.3800947,4.8826854,Dining & Cafes
1742,ChIJg1D4lsQJxkcRJUQLm1-19hE,98,0.0053719234774982,ibis Styles Amsterdam Amstel,283,,Hotel,"[""Hotel""]",hotels in bijlmer arena,52.3575858,4.900541,Hotel
1743,ChIJ7xDFe-YJxkcRnBPOeDb22I8,98,0.0053719234774982,Prinsen Hotel,693,,Hotel,"[""Hotel"",""Lodge"",""Accomodatie""]",hotels in museumkwartier,52.3625035,4.8776518,Hotel
1744,ChIJo-eEGEkJxkcRVwiAB0QMmI4,98,0.0053719234774982,Buno Coffee Amstel,197,$$$$$$$,Koffiebar,"[""Koffiebar"",""Acai winkel"",""Ontbijtrestaurant"",""Brunchrestaurant"",""Koffiehuis"",""Espressobar""]",cafes in dapperbuurt,52.3460963,4.9193333,Dining & Cafes
1745,ChIJd6OvsssJxkcREjmyY6DsTvE,98,0.0053719234774982,Nomad aan het IJ,385,$$$$$$,Restaurant,"[""Restaurant""]",restaurants in haarlemmerbuurt,52.3845012,4.8948274,Dining & Cafes
1746,ChIJe7jfCMUJxkcRHcGN2FwaoxY,98,0.0053719234774982,Hotel Sebastians,595,,Hotel,"[""Hotel""]",hotels in negen straatjes,52.3791012,4.890007499999999,Hotel
1748,ChIJK1cNF30JxkcRD3OD0ufptDQ,98,0.0053719234774982,Pont Neuf,240,$$$$$$,Snackbar,"[""Snackbar""]",restaurants in buikslotermeerplein,52.3904798,4.9244834,Dining & Cafes
1749,ChIJq00aTRMJxkcRUEqhq0iFE6w,98,0.0053719234774982,BAR JOOST,564,$$$$$$$,Bar,"[""Bar""]",bars in de pijp,52.3649281,4.9397354,Dining & Cafes
1750,ChIJc79LnK3jxUcRvJSUr2JcF6A,98,0.0053719234774982,Pizza'dam Osdorp,286,$$$$$$$,Restaurant,"[""Restaurant""]",bars in osdorpplein,52.3545222,4.8112718,Dining & Cafes
1751,ChIJUf8lfZUJxkcR9HdeJ31HK-I,98,0.0053719234774982,Hotel NH Amsterdam Caransa,760,,Hotel,"[""Hotel""]",hotels in rembrandtplein,52.36625,4.8973,Hotel
1752,ChIJfRmS3DcJxkcR1HiuJVvsbQE,98,0.0053719234774982,Jan Luyken Amsterdam,572,,Hotel,"[""Hotel""]",hotels in negen straatjes,52.3598574,4.8811608,Hotel
1753,ChIJO5vbibgJxkcRCnFY4cBA0D0,98,0.0053719234774982,Big Shots Bar Amsterdam,589,$$$$$$$,Bar,"[""Bar"",""Club"",""Cocktailbar"",""Cafe"",""Sportcafe""]",bars in wallengebied,52.3746034,4.8968451,Dining & Cafes
1755,ChIJeQckFrkJxkcRbUa29F6e60w,97,0.0053171079318094,Kopstootbar Amsterdam,516,$$$$$$$,Bar,"[""Bar"",""Cocktailbar"",""Dansclub"",""Nachtclub"",""Tapasbar""]",bars in leidseplein,52.3641029,4.8818394,Dining & Cafes
1756,ChIJ1UeCYvwJxkcRL-zZKE-dK5E,97,0.0053171079318094,Frietboutique Amsterdam Oud-Zuid,499,$$$$$$,Snackbar,"[""Snackbar"",""IJssalon""]",restaurants in museumkwartier,52.3543443,4.8721809,Dining & Cafes
1757,ChIJC_KvV9jhxUcRgDzDAbDHkBw,97,0.0053171079318094,Amsterdam Forest Hotel,766,,Hotel,"[""Hotel"",""Accomodatie""]",hotels in zuidas,52.317434,4.8566474,Hotel
1758,ChIJqz18bPEJxkcRcontM7WBMx4,97,0.0053171079318094,"The College Hotel Amsterdam, Autograph Collection",833,,Hotel,"[""Hotel"",""Planning van vergaderingen"",""Trouwlocatie""]",hotels in negen straatjes,52.3527765,4.8837348,Hotel
1759,ChIJ_erfU7gJxkcR8LQyfW81-xI,97,0.0053171079318094,Hong Kong Kitchen,588,$$$$$$$,Chinees restaurant,"[""Chinees restaurant""]",restaurants in de wallen,52.3750063,4.8989126,Dining & Cafes
1760,ChIJN0wEeB0JxkcRy6T_z2XNtXI,97,0.0053171079318094,Pita Queen,276,$$$$$$$,Restaurant,"[""Restaurant""]",restaurants in dapperbuurt,52.3624939,4.927342599999999,Dining & Cafes
1761,ChIJo6F-O3HixUcRWk4NrQmqvN0,97,0.0053171079318094,Selma's,452,$$$$$$$,Bakkerij,"[""Bakkerij"",""Koffiebar""]",cafes in sloterdijk,52.3751971,4.8616092,Dining & Cafes
1763,ChIJzwzS5owJxkcRDZfCjur-OPU,97,0.0053171079318094,Sinne,560,$$$$$$,Haute-cuisinerestaurant,"[""Haute-cuisinerestaurant""]",restaurants in de pijp,52.3529994,4.894070999999999,Dining & Cafes
1764,ChIJkVmmD4vjxUcR6I2epiOYDss,97,0.0053171079318094,Tres amigos,227,$$$$$$$,Mexicaans restaurant,"[""Mexicaans restaurant""]",restaurants in osdorpplein,52.3604129,4.8311869,Dining & Cafes
1765,ChIJZWUEQcgJxkcRWkJvOMOF1XE,97,0.0053171079318094,Wok To Go Nieuwendijk | Eat in and Take away,759,$$$$$$$,Wokrestaurant,"[""Wokrestaurant"",""Aziatisch restaurant"",""Chinees afhaalrestaurant"",""Chinees bezorgrestaurant"",""Maaltijdbezorging"",""Afhaalrestaurant""]",restaurants in haarlemmerbuurt,52.378911,4.894805,Dining & Cafes
1766,ChIJuXLPYOgJxkcRmVz4gil_ZnQ,97,0.0053171079318094,Jimmy Woo,492,$$,Nachtclub,"[""Nachtclub""]",night clubs in amsterdam,52.3647802,4.882274499999999,Entertainment & Nightlife
1767,ChIJC4MXrnPixUcROT-fkZF8HBM,97,0.0053171079318094,Cafe Plan West,256,$$$$$$$,Cafe,"[""Cafe"",""Bar"",""Koffiehuis"",""Restaurant""]",cafes in sloterdijk,52.3713324,4.8592013,Dining & Cafes
1768,ChIJV91hGyAKxkcRCaOuRFQxAuE,97,0.0053171079318094,d'Overkant,646,$$,Restaurant,"[""Restaurant"",""Koffiehuis""]",cafes in zuidas,52.344784,4.891132,Dining & Cafes
1769,ChIJpYFwfu8JxkcRUE-cuIuZ8eY,97,0.0053171079318094,Hotel JL No76,632,,Hotel,"[""Hotel""]",hotels in negen straatjes,52.3595915,4.880160399999999,Hotel
1770,ChIJuY41NLkJxkcRu9mH-58BxZs,96,0.0052622923861207,Amazing Oriental Amsterdam,864,,Chinese supermarkt,"[""Chinese supermarkt"",""Aziatische kruidenierswinkel"",""Supermarkt"",""Oosterse winkel""]",supermarkets in de wallen,52.3720199,4.9002498,Shopping
1771,ChIJdb7CfLgJxkcRcdw3bBJvV4g,96,0.0052622923861207,Travel Hotel Amsterdam,918,,Hotel,"[""Hotel"",""Herberg"",""Lodge""]",hotels in de wallen,52.374766,4.8968565,Hotel
1775,ChIJfwTzSI0JxkcRWUNOuAiPlAU,96,0.0052622923861207,Tjin's Toko,698,$$$$$$,Afhaalrestaurant,"[""Afhaalrestaurant"",""Aziatische kruidenierswinkel"",""Supermarkt"",""Mexicaanse winkel"",""Surinaams restaurant""]",stores in de pijp,52.3549513,4.8931691,Dining & Cafes
1776,ChIJu6MsHs8JxkcR_8o1IrutbP0,96,0.0052622923861207,Cafe Tabac,632,$$$$$$$,Cafe,"[""Cafe"",""Bar"",""Restaurant""]",bars in haarlemmerbuurt,52.3801768,4.8885231,Dining & Cafes
1777,ChIJ2RwuuuQJxkcROVNf25dGhqQ,96,0.0052622923861207,CoffeeConcepts,520,$$$$$$,Koffiebar,"[""Koffiebar""]",coffeeshops in leidseplein,52.3577782,4.874293199999999,Dining & Cafes
1778,ChIJKVTR6I0JxkcREvZhZ9t9cIQ,96,0.0052622923861207,Gangnam Chicken Amsterdam Oost - Eerste van Swindenstraat 389,286,$$$$$$$,Afhaalrestaurant,"[""Afhaalrestaurant"",""Afhaalrestaurant voor gefrituurde kip"",""Halal-restaurant"",""Maaltijdbezorging""]",restaurants in dapperbuurt,52.3630192,4.9282409,Dining & Cafes
1779,ChIJzV3BU3oJxkcRXJqqHFT9hmQ,96,0.0052622923861207,Silk Road Kebab House (Uyghur restaurant ),393,$$$$$$$,Oeigoers restaurant,"[""Oeigoers restaurant"",""Aziatisch restaurant""]",bars in indische buurt,52.3619278,4.940162,Dining & Cafes
1780,ChIJry_4UvMJxkcRZm_Fwgcf8bE,96,0.0052622923861207,STROOM in de Pijp,469,$$$$$$$,Restaurant,"[""Restaurant""]",restaurants in de pijp,52.351331,4.891692,Dining & Cafes
1781,ChIJ6Yy2JfMJxkcReou7IRCH-e0,96,0.0052622923861207,SUGO Pizza | Amsterdam De Pijp,962,$$$$$$$,Pizzeria,"[""Pizzeria"",""Italiaans restaurant"",""Afhaalpizza"",""Restaurant""]",restaurants in de pijp,52.3530965,4.8912201,Dining & Cafes
1782,ChIJXwH1EGcLxkcR-YYQh4bMNLM,96,0.0052622923861207,"Holiday Inn Amsterdam - Arena Towers, an IHG Hotel",349,,Hotel,"[""Hotel"",""Congrescentrum"",""Trouwlocatie""]",event venues in bijlmer arena,52.309578,4.941006,Hotel
1783,ChIJ9TbBgOYJxkcRl7ZGYwaSTlg,96,0.0052622923861207,Hotel Alexander,608,,Hotel,"[""Hotel""]",hotels in museumkwartier,52.3623563,4.8771762,Hotel
1784,ChIJyWNwqNENxkcRPEq3NkHqhls,95,0.0052074768404319,Restaurant Elixer,333,$$,Restaurant,"[""Restaurant""]",bars in indische buurt,52.3594865,4.9383382,Dining & Cafes
1785,ChIJn-l2vr8JxkcRVGs3xgx8_Nk,95,0.0052074768404319,De Staalmeesters B.V.,623,$$$$$$$,Restaurant,"[""Restaurant"",""Koffiehuis""]",restaurants in nieuwmarkt,52.3682132,4.8966194,Dining & Cafes
1786,ChIJj4g0Sb8JxkcRg_RP-_uTf68,95,0.0052074768404319,Steakhouse Ter,794,$$$$$$$,Restaurant,"[""Restaurant"",""Barbecuerestaurant""]",restaurants in de wallen,52.3715128,4.8966001,Dining & Cafes
1787,ChIJ8wv6snEJxkcRn5NCH8vp2oY,95,0.0052074768404319,Q-Factory Hotel,657,,Hotel,"[""Hotel""]",hotels in bijlmer arena,52.3576472,4.9303716,Hotel
1788,ChIJv9bC9fIJxkcR6yB8g18FHJk,95,0.0052074768404319,Auberge cuisine Francaise,396,$$,Frans restaurant,"[""Frans restaurant""]",restaurants in de pijp,52.3546678,4.8892432,Dining & Cafes
1789,ChIJyamUz2XkxUcRfBteUB3qewQ,95,0.0052074768404319,SugarFactory,228,,Evenementenlocatie,"[""Evenementenlocatie""]",event venues in museumkwartier,52.3850135,4.746781299999999,Event venue
1790,ChIJCRgoLtjjxUcRRNY5CazNh2s,95,0.0052074768404319,Leziz Restaurant,517,$$$$$$$,Turks restaurant,"[""Turks restaurant"",""Restaurant""]",bars in osdorpplein,52.3515109,4.7982448,Dining & Cafes
1791,ChIJIzLFBbkJxkcRAG4-QyclRoQ,95,0.0052074768404319,The Black Tiger,886,$$,Bar,"[""Bar""]",bars in wallengebied,52.3740804,4.8998982,Dining & Cafes
1792,ChIJaZU-v7kJxkcRBr6V-M5ba3w,95,0.0052074768404319,Cafe The Queen's Head,461,$$$$$$$,Homobar,"[""Homobar"",""Bar"",""Koffiehuis""]",bars in wallengebied,52.3756485,4.9006596,Dining & Cafes
1793,ChIJzUmpNNDjxUcRVPdPGZS_dP0,95,0.0052074768404319,POTAE (King Kumpir),395,$$$$$$,Vegetarisch restaurant,"[""Vegetarisch restaurant""]",bars in osdorpplein,52.3592901,4.8064424,Dining & Cafes
1794,ChIJCb4KmJcLxkcRk9q1BZsjzKI,95,0.0052074768404319,"Kurio's Doner, Lunch & Coffee",335,$$$$$$,Eetcafe,"[""Eetcafe"",""Afhaalrestaurant""]",restaurants in bijlmer arena,52.3129119,4.9446664,Dining & Cafes
1795,ChIJ-_dmSrkJxkcRSkefhr2LJYo,95,0.0052074768404319,Villa Nieuwmarkt,589,$$$$$$$,Restaurant,"[""Restaurant""]",bars in nieuwmarkt,52.3719444,4.9005556,Dining & Cafes
1796,ChIJ1c_hHucLxkcR94z7fAVan-Y,95,0.0052074768404319,Arena Food Express,308,$$$$$$$,Restaurant,"[""Restaurant""]",bars in bijlmer arena,52.3143998,4.9528362,Dining & Cafes
1797,ChIJLVXbwPwJxkcRXNdr0-ws1Oc,95,0.0052074768404319,Brasserie De Joffers,521,$$$$$$$,Brasserie,"[""Brasserie"",""Restaurant""]",bars in museumkwartier,52.3558646,4.8710715,Dining & Cafes
1798,ChIJC4OrCLsJxkcRJmkS5F5U0gk,95,0.0052074768404319,The Hendrick's Hotel,516,,Hotel,"[""Hotel""]",hotels in dapperbuurt,52.3735438,4.906029,Hotel
1801,ChIJM61k1_HGxUcRIxwGqHPGpD4,94,0.0051526612947431,Singel Hotel Amsterdam,627,,Hotel,"[""Hotel""]",hotels in de wallen,52.3777497,4.8934067,Hotel
